 -0.197800000000000E+02  0.402524062357772E-32  0.960546259900437E-32 -0.337414168793796E-32  0.484542114841506E-32  0.133611756715809E-31 -0.386820549369149E-31 -0.158800468710987E-31 -0.415216183331805E-32 -0.679446586511147E-32 -0.149527450857738E-31 -0.964622989046164E-32  0.142337934224416E-31 -0.208897240432776E-31 -0.222009587045226E-31  0.245569683387513E-32 -0.219314315694636E-31 -0.198294595766468E-33  0.563967236738529E-32 -0.137142832827449E-32  0.129628840298073E-31 -0.990783991080729E-31 -0.106481247412561E-30 -0.410467176694807E-30  0.418016372116585E-30 -0.144300429566167E-29 -0.177893735294434E-29 -0.407030837730299E-29  0.731739978183355E-29 -0.152271462037950E-28 -0.315565193218574E-28
 -0.197600000000000E+02  0.328119268958141E-32  0.797122958953682E-32 -0.121984050021773E-32  0.451262323345063E-32  0.981780049576940E-32 -0.287214941093007E-31 -0.107381005046552E-31 -0.388880443583946E-32 -0.381965854900590E-32 -0.120564804841757E-31 -0.758045013186456E-32  0.112707026565400E-31 -0.164140303802920E-31 -0.175364139615400E-31  0.220534104010343E-32 -0.167856278109633E-31 -0.658580101278119E-33  0.377339473274363E-32 -0.162141511579111E-32  0.894125897469299E-32 -0.727290820448640E-31 -0.772033592339301E-31 -0.295400307224350E-30  0.299905513457170E-30 -0.104057580559116E-29 -0.128529665183830E-29 -0.294937516517762E-29  0.530595163764787E-29 -0.110707370712415E-28 -0.229995147554239E-28
 -0.197400000000000E+02  0.298457103986562E-32  0.765231046245607E-32  0.324252993022029E-32  0.570511937801821E-32  0.587738391793608E-32 -0.181338180364106E-31 -0.349307645558990E-32 -0.497073696980809E-32  0.141315279344033E-32 -0.105899285081428E-31 -0.608889032843364E-32  0.930537436360721E-32 -0.132055541971854E-31 -0.143787031766878E-31  0.277184553758258E-32 -0.123504069498974E-31 -0.338562509707495E-32 -0.283813647956794E-33 -0.117465988705762E-31  0.123520095606316E-31 -0.928306655820590E-31 -0.925533543736543E-31 -0.392455976139368E-30  0.397406651644596E-30 -0.140260440117839E-29 -0.172484387093470E-29 -0.395186216807768E-29  0.711968511176804E-29 -0.148855702191144E-28 -0.309272825903616E-28
 -0.197200000000000E+02  0.213082946478981E-32  0.546556870718271E-32  0.233994118653459E-32  0.408236273605562E-32  0.417843745375715E-32 -0.129003907297359E-31 -0.245776757673656E-32 -0.355704979008827E-32  0.103703210941708E-32 -0.755797108723274E-32 -0.433940992589676E-32  0.663509879386625E-32 -0.944709284215517E-32 -0.102855822179857E-31  0.222994105840705E-32 -0.904715111676715E-32 -0.426111038771517E-32 -0.205202580391137E-32 -0.203246531275765E-31  0.207232768397692E-31 -0.133646988165564E-30 -0.133545425300997E-30 -0.603388490274911E-30  0.614552477939833E-30 -0.216947663256201E-29 -0.265383440415323E-29 -0.606246951079441E-29  0.109319971839150E-28 -0.228188180402777E-28 -0.473064939216899E-28
 -0.197000000000000E+02 -0.344802659349441E-34 -0.812095412723811E-33 -0.787738125222433E-32 -0.294893119521626E-32  0.543137490309232E-32 -0.141855844596594E-31 -0.112621340689491E-31  0.263973477982526E-32 -0.882042330235260E-32 -0.554958034255758E-33 -0.137344400615741E-32  0.158903938800687E-32 -0.303639803136120E-32 -0.274869521118729E-32 -0.710350406588231E-33 -0.581449047118050E-32 -0.169942061284084E-33  0.146851285233285E-32 -0.155334234002893E-31  0.264333283632791E-31 -0.145318131842106E-30 -0.153504053720428E-30 -0.710448816111657E-30  0.731074018493794E-30 -0.256853040224738E-29 -0.312861621214175E-29 -0.715768980149660E-29  0.129404760737041E-28 -0.270137971270914E-28 -0.560217196543345E-28
 -0.196800000000000E+02 -0.402497680499693E-32 -0.947237791688425E-32  0.480922548682001E-32 -0.431727736521373E-32 -0.143671799989481E-31  0.413150930741369E-31  0.179482251452335E-31  0.367913529861726E-32  0.840615296919107E-32  0.150767408689118E-31  0.991768924374820E-32 -0.145509940809326E-31  0.213982967794147E-31  0.226592018138432E-31 -0.170433558652720E-32  0.223937170358732E-31 -0.442134466824230E-32 -0.105655213465118E-31 -0.260952706646036E-31  0.125109431405501E-31 -0.461697218428259E-31 -0.375802567126625E-31 -0.286004058043215E-30  0.294246857213857E-30 -0.108074259917134E-29 -0.129476222727721E-29 -0.294281037595561E-29  0.534730158514697E-29 -0.112109842130492E-28 -0.232212044267921E-28
 -0.196600000000000E+02 -0.517233291196526E-32 -0.131194860269508E-31 -0.407954603934071E-32 -0.932085739827217E-32 -0.112657408197283E-31  0.342536243076240E-31  0.827334816000982E-32  0.810721272567889E-32 -0.719243509725458E-33  0.184872340472577E-31  0.108496831218722E-31 -0.164731513201717E-31  0.233784440708243E-31  0.253576268733163E-31 -0.353730868350966E-32  0.214404404368681E-31 -0.252805518531003E-32 -0.823244419433295E-32 -0.316258009445545E-31  0.284403004757428E-31 -0.123270388622974E-30 -0.122709799343200E-30 -0.686994125951590E-30  0.710050421768583E-30 -0.253138235269741E-29 -0.305523122360049E-29 -0.696304624473704E-29  0.126200982822155E-28 -0.263578031918981E-28 -0.545684077661078E-28
 -0.196400000000000E+02 -0.130430720034074E-32 -0.378554073306802E-32 -0.619865081004879E-32 -0.425161150721772E-32  0.785588852238695E-33 -0.854993873957679E-33 -0.536703055163772E-32  0.374725385736533E-32 -0.598699680731127E-32  0.421549892813575E-32  0.178613299902228E-32 -0.303745855135043E-32  0.377011925027189E-32  0.444999140238888E-32 -0.114636670968723E-32  0.128524602945697E-32 -0.224194172087713E-32 -0.257630848661277E-32 -0.280721290240025E-31  0.344623285348579E-31 -0.184178695059613E-30 -0.189536244598422E-30 -0.922164083166721E-30  0.948228398359852E-30 -0.336554008661102E-29 -0.409417681107053E-29 -0.938957864663969E-29  0.170085859614558E-28 -0.356196957701271E-28 -0.740386613470695E-28
 -0.196200000000000E+02  0.199925364686151E-32  0.496948313883611E-32  0.476241443294506E-33  0.319803175710137E-32  0.512660575262844E-32 -0.152609904271948E-31 -0.478475827438071E-32 -0.277115194761971E-32 -0.957502049598893E-33 -0.723966498821929E-32 -0.438516944399067E-32  0.659462210595862E-32 -0.959238772422325E-32 -0.103189590338871E-31  0.219462352562783E-32 -0.100462942792412E-31 -0.594757752355620E-32 -0.350762467981464E-32 -0.351479379088511E-31  0.379152947398011E-31 -0.230552011364597E-30 -0.232384043981615E-30 -0.108050917746202E-29  0.110403435970275E-29 -0.391809547528413E-29 -0.478507481632637E-29 -0.109722205485321E-28  0.198386908342887E-28 -0.415396100690897E-28 -0.863524922250964E-28
 -0.196000000000000E+02 -0.119209570416361E-32 -0.264762647447725E-32  0.313408504648599E-32 -0.649953046668218E-33 -0.545440037213191E-32  0.153755912143832E-31  0.778045741030317E-32  0.526515350787673E-33  0.441017078690309E-32  0.461439687189386E-32  0.326419827744813E-32 -0.469122417659879E-32  0.691826059384358E-32  0.723187354436552E-32  0.615915450828068E-33  0.695872825076476E-32 -0.849388903121403E-32 -0.106787622263483E-31 -0.514156466341988E-31  0.450188569776589E-31 -0.248968971046815E-30 -0.245123620517212E-30 -0.121405481238856E-29  0.124240138069853E-29 -0.441238673296144E-29 -0.536758414678484E-29 -0.122448888376127E-28  0.221228999868623E-28 -0.461942070382835E-28 -0.957039482674932E-28
 -0.195800000000000E+02 -0.652619518062585E-32 -0.173592740408305E-31 -0.138779210934372E-31 -0.149711878267855E-31 -0.809018901783752E-32  0.271884301488269E-31 -0.214786550760371E-32  0.131049201427132E-31 -0.107117725517816E-31  0.225716104315261E-31  0.120806457967412E-31 -0.188946188099848E-31  0.259551898537820E-31  0.287577819117977E-31 -0.528925394095986E-32  0.204887691565221E-31 -0.294536201822607E-32 -0.827819301826576E-32 -0.545488488815207E-31  0.626755167548316E-31 -0.304337884154450E-30 -0.312718258503682E-30 -0.160239406472009E-29  0.165314828010619E-29 -0.587795422133416E-29 -0.712702595257957E-29 -0.163238917121964E-28  0.295953263346006E-28 -0.619536269133745E-28 -0.128663726954848E-27
 -0.195600000000000E+02 -0.159558187063673E-32 -0.322029587515126E-32  0.769941175705398E-32  0.418814745534664E-33 -0.975886025473920E-32  0.270146591341292E-31  0.154662582688879E-31 -0.449594286440681E-33  0.983860253987820E-32  0.647961499401333E-32  0.501930669568974E-32 -0.704217440490581E-32  0.106389200613532E-31  0.109360965236760E-31  0.152212579712658E-32  0.115825411057167E-31 -0.142062200722935E-31 -0.178790846979775E-31 -0.808991388507647E-31  0.674636986036656E-31 -0.376004794888529E-30 -0.367395689677810E-30 -0.182547833911229E-29  0.186647928892154E-29 -0.663330437172650E-29 -0.807000707472508E-29 -0.184008526129496E-28  0.332356749758399E-28 -0.693855877621317E-28 -0.143711649598730E-27
 -0.195400000000000E+02  0.428731805603949E-32  0.138373382419157E-31  0.354779481644249E-31  0.195290588681413E-31 -0.131760537824065E-31  0.305409375859762E-31  0.394141077278528E-31 -0.172919155702813E-31  0.366418932911389E-31 -0.125452429556816E-31 -0.303378114715148E-32  0.666172655285089E-32 -0.678788270612853E-32 -0.955106222545970E-32  0.966443529011674E-32  0.266167997505435E-32 -0.265109397401882E-31 -0.286373777514269E-31 -0.102007947577171E-30  0.600161868923544E-31 -0.392166495837530E-30 -0.361109725043990E-30 -0.177462920829796E-29  0.179567932290071E-29 -0.645081436759866E-29 -0.788164498234612E-29 -0.180054565722610E-28  0.324945905036583E-28 -0.680348181651947E-28 -0.141239822304363E-27
 -0.195200000000000E+02  0.254649260154502E-32  0.807209283577659E-32  0.194847878549240E-31  0.110156815027550E-31 -0.671279276219825E-32  0.152257194414396E-31  0.211217263529486E-31 -0.974772038192879E-32  0.199813242947922E-31 -0.758676901152227E-32 -0.208210431490091E-32  0.428849956489073E-32 -0.479208290459801E-32 -0.637790633960282E-32  0.657338699859638E-32 -0.595401053509846E-33 -0.229633070689408E-31 -0.238875144556373E-31 -0.110260425014861E-30  0.875323945141768E-31 -0.524999487850885E-30 -0.508683582022518E-30 -0.245474063652470E-29  0.250109881960833E-29 -0.888383357371135E-29 -0.108327811994649E-28 -0.246970797300799E-28  0.445581752217163E-28 -0.930045762499969E-28 -0.192631348102302E-27
 -0.195000000000000E+02 -0.317586808810147E-34  0.693235141190258E-33  0.836085415805959E-32  0.302667166942608E-32 -0.595217005129640E-32  0.156093291717877E-31  0.121407194605889E-31 -0.271231529837556E-32  0.941402216451167E-32  0.842248370345545E-33  0.164265183810719E-32 -0.194660186216928E-32  0.325358677355484E-32  0.297222244526151E-32  0.327120504763861E-32  0.393728907553569E-32 -0.189286279155705E-31 -0.207550221841133E-31 -0.108474039980508E-30  0.968007450183131E-31 -0.555537820497910E-30 -0.548068723549640E-30 -0.267035346272828E-29  0.272964413573777E-29 -0.971021864307973E-29 -0.118290711043177E-28 -0.270464157314810E-28  0.488896443924199E-28 -0.102244827835480E-27 -0.212174700275407E-27
 -0.194800000000000E+02  0.135917719515771E-32  0.589634935880622E-32  0.276025713471620E-31  0.122056182915943E-31 -0.156497607833078E-31  0.397130964352362E-31  0.360737270560736E-31 -0.108689956281077E-31  0.299846558886668E-31 -0.255907331085461E-32  0.209185026539442E-32 -0.146774894301206E-32  0.410203916788885E-32  0.265387165532930E-32  0.787518220876089E-32  0.987556505509014E-32 -0.333010084612315E-31 -0.374682495418569E-31 -0.165276032128059E-30  0.129227701886650E-30 -0.761722348812292E-30 -0.736512377971685E-30 -0.362035845018999E-29  0.369166840207346E-29 -0.131806812876445E-28 -0.160652188118708E-28 -0.367371867404403E-28  0.663989085951092E-28 -0.138955317520671E-27 -0.288460148929033E-27
 -0.194600000000000E+02 -0.989567915132151E-33 -0.245609424332292E-32 -0.198453579105462E-33 -0.156928573348413E-32 -0.256318152357762E-32  0.762118283991364E-32  0.242132753768261E-32  0.135931964661182E-32  0.517118348586731E-33  0.358985529828288E-32  0.220824913395837E-32 -0.330212181638092E-32  0.446572930054701E-32  0.482397769793516E-32  0.143420810732976E-32  0.248306359339169E-32 -0.157731061301725E-31 -0.169886009310545E-31 -0.104540044184766E-30  0.103131915476528E-30 -0.577755649911241E-30 -0.578062391420343E-30 -0.279497906879268E-29  0.286213465838650E-29 -0.101307367505334E-28 -0.123331064586761E-28 -0.281444109920726E-28  0.508376677063295E-28 -0.106115350940836E-27 -0.219856470732420E-27
 -0.194400000000000E+02 -0.133997445164342E-32 -0.492550786896349E-32 -0.175983167895424E-31 -0.849766985248265E-32  0.868484877890731E-32 -0.214992527499632E-31 -0.217045352018001E-31  0.754867427714084E-32 -0.187606502440034E-31  0.336388778426235E-32 -0.201950943299759E-33 -0.720591149466857E-33 -0.994589475165796E-33  0.964918265947772E-34  0.383825976385159E-33 -0.974661583924409E-32 -0.213972951536008E-31 -0.193423529225653E-31 -0.173512116601835E-30  0.195713919398309E-30 -0.109104234086859E-29 -0.110951823903505E-29 -0.529457243585777E-29  0.542956271890548E-29 -0.191778365126445E-28 -0.233511734798331E-28 -0.533290484658711E-28  0.963532204409138E-28 -0.201120281600442E-27 -0.416785021585720E-27
 -0.194200000000000E+02  0.437196166492113E-32  0.118770424841446E-31  0.119817690221663E-31  0.110166303483661E-31  0.353656856893201E-32 -0.132844322013655E-31  0.530885743487975E-32 -0.966345082238315E-32  0.101929836318097E-31 -0.148833030123634E-31 -0.754861422892524E-32  0.120283072638416E-31 -0.167755924051334E-31 -0.187471883958484E-31  0.786262909251699E-32 -0.157727304350409E-31 -0.284678678431973E-31 -0.254687930660047E-31 -0.157768809075987E-30  0.148611066985369E-30 -0.883712084519663E-30 -0.877355506489456E-30 -0.417704154769268E-29  0.426620173565525E-29 -0.151605896332399E-28 -0.184940577881079E-28 -0.423283701517847E-28  0.765041163315645E-28 -0.160062105901408E-27 -0.332375294018264E-27
 -0.194000000000000E+02  0.343053377763163E-32  0.981493908174364E-32  0.147679678375304E-31  0.106177365444645E-31 -0.988978452174569E-33 -0.571014499686167E-33  0.119015700291734E-31 -0.935014256206736E-32  0.140256796330756E-31 -0.112111693104590E-31 -0.490253698864160E-32  0.824557397245417E-32 -0.112904816893550E-31 -0.130253144535997E-31  0.925877043056151E-32 -0.109238729314948E-31 -0.416878932785759E-31 -0.404806514373472E-31 -0.239958174073619E-30  0.225320538957237E-30 -0.131237430438712E-29 -0.130308533365979E-29 -0.624385142825020E-29  0.638140381826544E-29 -0.226334931522469E-28 -0.275878051978405E-28 -0.630252237816001E-28  0.113843858666542E-27 -0.237844159193698E-27 -0.493192354693722E-27
 -0.193800000000000E+02 -0.300399219123044E-32 -0.104023889201700E-31 -0.325179658334578E-31 -0.165001576005230E-31  0.146049939604778E-31 -0.354634541038184E-31 -0.386594444391802E-31  0.146388345028345E-31 -0.342735013378787E-31  0.813392100654951E-32  0.764354610436575E-33 -0.305791619066507E-32  0.116229537740936E-32  0.336598516295711E-32 -0.332774957674595E-32 -0.117918433507728E-31 -0.125498522225936E-31 -0.942421445083975E-32 -0.147875428283888E-30  0.187975893957824E-30 -0.104022018295832E-29 -0.107210247314512E-29 -0.515937024931811E-29  0.530039140753871E-29 -0.188905471743593E-28 -0.230137632794135E-28 -0.529896659666914E-28  0.961193517959045E-28 -0.201895534423876E-27 -0.420879797140476E-27
 -0.193600000000000E+02 -0.211810292463676E-32 -0.807133288174187E-32 -0.309038210764121E-31 -0.145669346846423E-31  0.158912452900248E-31 -0.396471045500264E-31 -0.387557568105316E-31  0.129488363937429E-31 -0.331224100811215E-31  0.504763058763935E-32 -0.924559069474220E-33 -0.435361910354929E-33 -0.247043797014446E-32 -0.637930178358813E-33 -0.263558715202375E-32 -0.147740687431267E-31 -0.120489882107308E-31 -0.814244424290951E-32 -0.139746349908428E-30  0.179117731808411E-30 -0.993735527000844E-30 -0.102474111122530E-29 -0.490363378188580E-29  0.503687552332146E-29 -0.179102633029575E-28 -0.218197104389610E-28 -0.501703216696305E-28  0.909404311078480E-28 -0.190802651639752E-27 -0.397370558047491E-27
 -0.193400000000000E+02  0.502185441008659E-32  0.145596048176725E-31  0.237090150034912E-31  0.163121825902994E-31 -0.291704429938962E-32  0.300837121875753E-32  0.204386288470149E-31 -0.143758004233817E-31  0.228795963593342E-31 -0.162276548543936E-31 -0.678133171088528E-32  0.116079456842495E-31 -0.157641778985684E-31 -0.183773525637212E-31  0.144988316544631E-31 -0.151632069632425E-31 -0.666404841771565E-31 -0.653212401321239E-31 -0.383987567939041E-30  0.359652917611731E-30 -0.209114401359690E-29 -0.207574082482588E-29 -0.995360224641974E-29  0.101731960277369E-28 -0.360758454178747E-28 -0.439691819103835E-28 -0.100427682135974E-27  0.181391244917878E-27 -0.378905715321463E-27 -0.785572324256103E-27
 -0.193200000000000E+02  0.531175278073985E-32  0.157315354138219E-31  0.286590280274525E-31  0.185705472596954E-31 -0.559550629431363E-32  0.975377381544233E-32  0.267795493629806E-31 -0.163854509679410E-31  0.282236456273480E-31 -0.168531660900065E-31 -0.648282748142663E-32  0.114735718342502E-31 -0.155234946520959E-31 -0.184125834735691E-31  0.182711051107485E-31 -0.159453119442459E-31 -0.902881600857446E-31 -0.896566004185713E-31 -0.531052932425789E-30  0.500347151688008E-30 -0.290753671665450E-29 -0.288889344698404E-29 -0.139306099500457E-28  0.142421966007636E-28 -0.506845708822475E-28 -0.617838796270149E-28 -0.141487064386502E-27  0.255878931642429E-27 -0.535616443539898E-27 -0.111258668165920E-26
 -0.193000000000000E+02  0.832607243903288E-33  0.226127819757108E-32  0.227945669452364E-32  0.209730116479444E-32  0.674172915252303E-33 -0.253237812234953E-32  0.100771582772341E-32 -0.183948346691195E-32  0.194140080987874E-32 -0.282527920739120E-32 -0.136391277535429E-32  0.221931887440585E-32 -0.390752040594795E-32 -0.428344282488253E-32  0.760284341493138E-32 -0.910997008488118E-32 -0.512492419335557E-31 -0.506783240230296E-31 -0.331536758073359E-30  0.329827509519795E-30 -0.189496860200995E-29 -0.189689110424054E-29 -0.917646759093303E-29  0.939243156980212E-29 -0.334980252795465E-28 -0.408305153805221E-28 -0.937346353294352E-28  0.169741744277827E-27 -0.355976699502864E-27 -0.740786523473752E-27
 -0.192800000000000E+02  0.415478482402905E-32  0.120668368539946E-31  0.198311865474188E-31  0.135746818064028E-31 -0.256193862447361E-32  0.287953046651561E-32  0.172177723994577E-31 -0.119649556799387E-31  0.191743823431255E-31 -0.134021756851794E-31 -0.550924561194614E-32  0.949745677303224E-32 -0.135550281671820E-31 -0.157244189015735E-31  0.170788908873381E-31 -0.174495358797649E-31 -0.927954081046266E-31 -0.917487175961686E-31 -0.562788984163614E-30  0.542384531087511E-30 -0.311966287819597E-29 -0.310921477171314E-29 -0.149214124835626E-28  0.152612453220308E-28 -0.540789682293376E-28 -0.658917781692882E-28 -0.150477188126048E-27  0.271803165614144E-27 -0.567646686833911E-27 -0.117668155441234E-26
 -0.192600000000000E+02  0.612296568189555E-32  0.176297341314722E-31  0.275595974462908E-31  0.193924383159818E-31 -0.260594959433132E-32  0.118267613354075E-32  0.229714931161255E-31 -0.170842868758967E-31  0.263869373495869E-31 -0.198956498541189E-31 -0.842512042231622E-32  0.143563581095407E-31 -0.206651574779665E-31 -0.238037966391358E-31  0.251078927784956E-31 -0.270654795012895E-31 -0.137393979189058E-30 -0.135495123371753E-30 -0.836439709230479E-30  0.808688325345427E-30 -0.464861338372463E-29 -0.463499048135744E-29 -0.222320431632487E-28  0.227393333620510E-28 -0.805499634472550E-28 -0.981421076755929E-28 -0.224076324499955E-27  0.404697507837392E-27 -0.844998867203226E-27 -0.175122608517138E-26
 -0.192400000000000E+02 -0.636507016990135E-33 -0.282532113817205E-32 -0.136181084294595E-31 -0.597022660918571E-32  0.781348006890161E-32 -0.198669412551088E-31 -0.178918666435673E-31  0.531785158120365E-32 -0.148120046904468E-31  0.115828096071045E-32 -0.941752078070622E-33  0.676738818590363E-33 -0.378790035777459E-32 -0.308643589085700E-32  0.975987771119188E-32 -0.186573328277402E-31 -0.852531918283313E-31 -0.831546886721486E-31 -0.583722571480869E-30  0.601636654069385E-30 -0.341464051975928E-29 -0.343397192930527E-29 -0.165182830533250E-28  0.169168683943634E-28 -0.600477495125180E-28 -0.731546135664674E-28 -0.167446226084772E-27  0.302826655834784E-27 -0.633478416229834E-27 -0.131526215403948E-26
