-4.774774774774774855e+00 -7.566693192955609231e-11 5.044675127716176264e-10 2.714479301545422885e-09 1.249842470045831285e-08 5.083348247615085357e-08
-4.769769769769769852e+00 -7.937472391290769736e-11 5.286685974327527008e-10 2.841869857056079530e-09 1.307173161040881400e-08 5.311050827978067373e-08
-4.764764764764764848e+00 -8.325135567046609859e-11 5.539412794595642006e-10 2.974736199728201309e-09 1.366891636204760486e-08 5.547923100857262941e-08
-4.759759759759759845e+00 -8.730467559718543660e-11 5.803341398399602355e-10 3.113320130047792964e-09 1.429100452560777154e-08 5.794347532111368496e-08
-4.754754754754754842e+00 -9.154286963934618056e-11 6.078977808967321043e-10 3.257873156928060538e-09 1.493906129030136388e-08 6.050720754505162981e-08
-4.749749749749749839e+00 -9.597447612150265189e-11 6.366849124940235499e-10 3.408656898958182912e-09 1.561419304768534306e-08 6.317454113794728038e-08
-4.744744744744744835e+00 -1.006084011656582753e-10 6.667504415454058157e-10 3.565943500320347687e-09 1.631754902996547740e-08 6.594974232667139381e-08
-4.739739739739739832e+00 -1.054539347271290246e-10 6.981515649552649928e-10 3.730016061938678229e-09 1.705032300526533965e-08 6.883723593164824490e-08
-4.734734734734734829e+00 -1.105207672724367881e-10 7.309478661296838150e-10 3.901169088441540401e-09 1.781375503194628557e-08 7.184161138241171908e-08
-4.729729729729729826e+00 -1.158190071254896150e-10 7.652014151976257533e-10 4.079708951537147917e-09 1.860913327412504851e-08 7.496762893110930581e-08
-4.724724724724724823e+00 -1.213591985092560162e-10 8.009768730880406654e-10 4.265954370421495635e-09 1.943779588059877441e-08 7.822022607076487214e-08
-4.719719719719719819e+00 -1.271523403111278334e-10 8.383415996134927403e-10 4.460236909857437886e-09 2.030113292945194963e-08 8.160452416529048807e-08
-4.714714714714714816e+00 -1.332099056011896361e-10 8.773657657160726737e-10 4.662901496584191740e-09 2.120058844068712857e-08 8.512583529842576230e-08
-4.709709709709709813e+00 -1.395438619336757378e-10 9.181224700367046623e-10 4.874306954737677531e-09 2.213766245929036510e-08 8.878966934897207519e-08
-4.704704704704704810e+00 -1.461666924629990460e-10 9.606878599745028801e-10 5.094826560984068912e-09 2.311391321121417674e-08 9.260174129989013343e-08
-4.699699699699699806e+00 -1.530914179068782709e-10 1.005141257408561979e-09 5.324848620091434814e-09 2.413095933483425783e-08 9.656797878902942257e-08
-4.694694694694694803e+00 -1.603316193902772430e-10 1.051565289260514209e-09 5.564777061687843452e-09 2.519048219051259978e-08 1.006945299094703677e-07
-4.689689689689689800e+00 -1.679014622050982831e-10 1.100046023082322283e-09 5.815032058978363704e-09 2.629422825097802977e-08 1.049877712676729760e-07
-4.684684684684684797e+00 -1.758157205218475734e-10 1.150673107860145501e-09 6.076050670218387478e-09 2.744401157531599200e-08 1.094543163078494032e-07
-4.679679679679679793e+00 -1.840898030908095973e-10 1.203539920231694342e-09 6.348287503766438535e-09 2.864171636944287771e-08 1.141010239112037277e-07
-4.674674674674674790e+00 -1.927397799716384071e-10 1.258743716321297617e-09 6.632215407566202304e-09 2.988929963602615756e-08 1.189350072789179157e-07
-4.669669669669669787e+00 -2.017824103316903609e-10 1.316385789403939547e-09 6.928326183935005855e-09 3.118879391689961196e-08 1.239636431080017428e-07
-4.664664664664664784e+00 -2.112351713548926102e-10 1.376571633616815130e-09 7.237131330564239478e-09 3.254231013111455334e-08 1.291945810693728208e-07
-4.659659659659659781e+00 -2.211162883044631444e-10 1.439411113944466666e-09 7.559162808666471207e-09 3.395204051186117430e-08 1.346357535977851308e-07
-4.654654654654654777e+00 -2.314447657843750840e-10 1.505018642711347274e-09 7.894973839234128182e-09 3.542026164559097221e-08 1.402953860034853261e-07
-4.649649649649649774e+00 -2.422404202460887060e-10 1.573513362823705877e-09 8.245139728405728237e-09 3.694933761677020409e-08 1.461820069157430955e-07
-4.644644644644644771e+00 -2.535239137887648432e-10 1.645019338010980037e-09 8.610258722967647850e-09 3.854172326179662512e-08 1.523044590686750582e-07
-4.639639639639639768e+00 -2.653167893029233072e-10 1.719665750325484619e-09 8.990952897052564349e-09 4.019996753571665023e-08 1.586719104400633920e-07
-4.634634634634634764e+00 -2.776415070093194897e-10 1.797587105168042177e-09 9.387869071129661911e-09 4.192671699548811484e-08 1.652938657541574895e-07
-4.629629629629629761e+00 -2.905214824466877781e-10 1.878923444116372068e-09 9.801679764416901461e-09 4.372471940364500380e-08 1.721801783597432384e-07
-4.624624624624624758e+00 -3.039811259639386062e-10 1.963820565842504011e-09 1.023308418188181149e-08 4.559682745633405946e-08 1.793410624950659332e-07
-4.619619619619619755e+00 -3.180458837744043549e-10 2.052430255415273322e-09 1.068280923703455272e-08 4.754600263981156617e-08 1.867871059515036623e-07
-4.614614614614614752e+00 -3.327422806318053636e-10 2.144910522294024987e-09 1.115161061175540728e-08 4.957531921960800017e-08 1.945292831482054626e-07
-4.609609609609609748e+00 -3.480979641897554969e-10 2.241425847330091046e-09 1.164027385443847327e-08 5.168796836669283400e-08 2.025789686302330579e-07
-4.604604604604604745e+00 -3.641417511088501234e-10 2.342147439103338691e-09 1.214961551777405446e-08 5.388726242509857453e-08 2.109479510030795190e-07
-4.599599599599599742e+00 -3.809036749776765468e-10 2.447253499932220077e-09 1.268048433753427048e-08 5.617663932559443048e-08 2.196484473167780298e-07
-4.594594594594594739e+00 -3.984150361164678667e-10 2.556929501907173289e-09 1.323376245376954722e-08 5.855966715013309523e-08 2.286931179131624996e-07
-4.589589589589589735e+00 -4.167084533345764698e-10 2.671368473309090192e-09 1.381036667586831457e-08 6.104004885193315004e-08 2.380950817502012441e-07
-4.584584584584584732e+00 -4.358179177154881270e-10 2.790771295786736805e-09 1.441124979297787289e-08 6.362162713620016732e-08 2.478679322176877566e-07
-4.579579579579579729e+00 -4.557788485057281025e-10 2.915347012679618493e-09 1.503740193133170404e-08 6.630838950663522993e-08 2.580257534589482203e-07
-4.574574574574574726e+00 -4.766281511867252814e-10 3.045313148885777658e-09 1.568985196007692118e-08 6.910447348302842930e-08 2.685831372136072942e-07
-4.569569569569569722e+00 -4.984042778115149099e-10 3.180896042687392543e-09 1.636966894724565717e-08 7.201417199538789311e-08 2.795552001968438413e-07
-4.564564564564564719e+00 -5.211472896910604789e-10 3.322331189960874946e-09 1.707796366756535066e-08 7.504193896021182668e-08 2.909576020309708492e-07
-4.559559559559559716e+00 -5.448989225179838970e-10 3.469863601212442216e-09 1.781589016385611178e-08 7.819239504467198145e-08 3.028065637455779573e-07
-4.554554554554554713e+00 -5.697026540185902655e-10 3.623748171894800645e-09 1.858464736381735390e-08 8.147033362464198978e-08 3.151188868628982062e-07
-4.549549549549549710e+00 -5.956037742272850480e-10 3.784250066475764056e-09 1.938548075406219607e-08 8.488072694267346510e-08 3.279119730854819162e-07
-4.544544544544544706e+00 -6.226494584807912868e-10 3.951645116745267083e-09 2.021968411331549884e-08 8.842873247219669906e-08 3.412038446037015896e-07
-4.539539539539539703e+00 -6.508888432330044210e-10 4.126220234863318493e-09 2.108860130675054627e-08 9.211969949440016148e-08 3.550131650410539336e-07
-4.534534534534534700e+00 -6.803731047948538066e-10 4.308273841668083527e-09 2.199362814350045285e-08 9.595917589442587537e-08 3.693592610556805440e-07
-4.529529529529529697e+00 -7.111555411071983497e-10 4.498116310780394115e-09 2.293621429944273325e-08 9.995291518370525117e-08 3.842621446169956034e-07
-4.524524524524524693e+00 -7.432916566585581894e-10 4.696070429058631188e-09 2.391786530741991059e-08 1.041068837554512350e-07 3.997425359767796431e-07
-4.519519519519519690e+00 -7.768392506633870084e-10 4.902471873976139108e-09 2.494014461712517987e-08 1.084272683805192563e-07 4.158218873545865104e-07
-4.514514514514514687e+00 -8.118585086206107820e-10 5.117669708512024004e-09 2.600467572695004177e-08 1.129204839510504723e-07 4.325224073578005415e-07
-4.509509509509509684e+00 -8.484120973763253896e-10 5.342026894165576936e-09 2.711314439016070881e-08 1.175931814795184616e-07 4.498670861571899476e-07
-4.504504504504504681e+00 -8.865652638188375465e-10 5.575920822724382882e-09 2.826730089784187178e-08 1.224522563610096963e-07 4.678797214393111749e-07
-4.499499499499499677e+00 -9.263859373386695788e-10 5.819743867436751824e-09 2.946896244112018583e-08 1.275048569067865255e-07 4.865849451576502468e-07
-4.494494494494494674e+00 -9.679448361907298004e-10 6.073903954260163274e-09 3.072001555525550256e-08 1.327583931574021205e-07 5.060082511049152721e-07
-4.489489489489489671e+00 -1.011315577900575627e-09 6.338825153879213433e-09 3.202241864826582817e-08 1.382205459838631206e-07 5.261760233294460436e-07
-4.484484484484484668e+00 -1.056574793861578786e-09 6.614948295208935221e-09 3.337820461683191303e-08 1.438992764855703247e-07 5.471155654192582775e-07
-4.479479479479479664e+00 -1.103802248274847776e-09 6.902731601122445523e-09 3.478948355230942788e-08 1.498028356940030170e-07 5.688551306778108413e-07
-4.474474474474474661e+00 -1.153080961588944938e-09 7.202651347165608303e-09 3.625844553976105092e-08 1.559397745913574347e-07 5.914239532161587093e-07
-4.469469469469469658e+00 -1.204497338601825365e-09 7.515202544045913261e-09 3.778736355300737598e-08 1.623189544535988266e-07 6.148522799867445056e-07
-4.464464464464464655e+00 -1.258141301392946469e-09 7.840899644707882877e-09 3.937859644878442104e-08 1.689495575276415673e-07 6.391714037846829373e-07
-4.459459459459459651e+00 -1.314106427259224663e-09 8.180277276833338050e-09 4.103459206318690307e-08 1.758410980526323816e-07 6.644136972430011221e-07
-4.454454454454454648e+00 -1.372490091834404397e-09 8.533891001631450487e-09 4.275789041366982427e-08 1.830034336355786861e-07 6.906126478489205947e-07
-4.449449449449449645e+00 -1.433393617577496261e-09 8.902318099811036936e-09 4.455112700997745634e-08 1.904467769918364781e-07 7.178028940088971792e-07
-4.444444444444444642e+00 -1.496922427822216984e-09 9.286158385655803531e-09 4.641703627746712497e-08 1.981817080612532607e-07 7.460202621907891455e-07
-4.439439439439439639e+00 -1.563186206585841312e-09 9.686035050152375206e-09 4.835845509639683413e-08 2.062191865110440028e-07 7.753018051721654787e-07
-4.434434434434434635e+00 -1.632299064342550346e-09 1.010259553415076831e-08 5.037832646084918035e-08 2.145705646367720028e-07 8.056858414244498621e-07
-4.429429429429429632e+00 -1.704379709973259538e-09 1.053651243256794738e-08 5.247970326107100480e-08 2.232476006731046510e-07 8.372119956632600450e-07
-4.424424424424424629e+00 -1.779551629111011154e-09 1.098848443067662771e-08 5.466575219311756452e-08 2.322624725263186493e-07 8.699212405960042465e-07
-4.419419419419419626e+00 -1.857943269108339609e-09 1.145923727355416044e-08 5.693975779980165322e-08 2.416277919408398421e-07 9.038559398984964268e-07
-4.414414414414414622e+00 -1.939688230860586429e-09 1.194952476979988087e-08 5.930512664706382200e-08 2.513566191124239432e-07 9.390598924530580427e-07
-4.409409409409409619e+00 -2.024925467726915783e-09 1.246012983066372304e-08 6.176539163999723651e-08 2.614624777609066360e-07 9.755783778813134760e-07
-4.404404404404404616e+00 -2.113799491798831921e-09 1.299186554576444066e-08 6.432421648288203853e-08 2.719593706757862307e-07 1.013458203405617625e-06
-4.399399399399399613e+00 -2.206460587774273890e-09 1.354557629661219736e-08 6.698540028770764032e-08 2.828617957482407743e-07 1.052747752073796791e-06
-4.394394394394394610e+00 -2.303065034703886607e-09 1.412213890918777988e-08 6.975288233578909733e-08 2.941847625035268026e-07 1.093497032382661135e-06
-4.389389389389389606e+00 -2.403775335884893157e-09 1.472246384686929761e-08 7.263074699721322762e-08 3.059438091480642164e-07 1.135757729336506994e-06
-4.384384384384384603e+00 -2.508760457187038232e-09 1.534749644503680248e-08 7.562322881298446757e-08 3.181550201458689986e-07 1.179583256977617407e-06
-4.379379379379379600e+00 -2.618196074104425929e-09 1.599821818872602336e-08 7.873471774487650132e-08 3.308350443393676529e-07 1.225028812426570488e-06
-4.374374374374374597e+00 -2.732264827836717601e-09 1.667564803474433878e-08 8.196976459813680531e-08 3.440011136300029071e-07 1.272151431470966593e-06
-4.369369369369369593e+00 -2.851156590713050589e-09 1.738084377970498315e-08 8.533308662233380210e-08 3.576710622344224433e-07 1.321010045742013196e-06
-4.364364364364364590e+00 -2.975068741282307707e-09 1.811490347547999207e-08 8.882957329578468096e-08 3.718633465324379330e-07 1.371665541519235827e-06
-4.359359359359359587e+00 -3.104206449403854325e-09 1.887896689361752159e-08 9.246429229915164243e-08 3.865970655233398110e-07 1.424180820204427109e-06
-4.354354354354354584e+00 -3.238782971683742735e-09 1.967421704031602308e-08 9.624249568394939732e-08 4.018919819075585272e-07 1.478620860506809231e-06
-4.349349349349349581e+00 -3.379019957612548725e-09 2.050188172359580431e-08 1.001696262418644574e-07 4.177685438110852629e-07 1.535052782382238604e-06
-4.344344344344344577e+00 -3.525147766772530430e-09 2.136323517435755286e-08 1.042513240809487374e-07 4.342479071704837426e-07 1.593545912770183520e-06
-4.339339339339339574e+00 -3.677405797493634396e-09 2.225959972306822954e-08 1.084934334149159789e-07 4.513519587967587200e-07 1.654171853173075771e-06
-4.334334334334334571e+00 -3.836042827350109033e-09 2.319234753386658423e-08 1.129020095719387684e-07 4.691033401367886520e-07 1.717004549123553010e-06
-4.329329329329329568e+00 -4.001317365902047634e-09 2.416290239793396557e-08 1.174833262295174591e-07 4.875254717514807033e-07 1.782120361586012451e-06
-4.324324324324324564e+00 -4.173498020099128478e-09 2.517274158803089192e-08 1.222438828821712237e-07 5.066425785302582127e-07 1.849598140339841551e-06
-4.319319319319319561e+00 -4.352863872777152483e-09 2.622339777615617180e-08 1.271904125488814543e-07 5.264797156619651010e-07 1.919519299392603394e-06
-4.314314314314314558e+00 -4.539704874691708391e-09 2.731646101634312279e-08 1.323298897274055201e-07 5.470627953827407880e-07 1.991967894472420291e-06
-4.309309309309309555e+00 -4.734322250547389808e-09 2.845358079466664374e-08 1.376695386027681332e-07 5.684186145219052850e-07 2.067030702649746328e-06
-4.304304304304304551e+00 -4.937028919495584857e-09 2.963646814859597439e-08 1.432168415174331940e-07 5.905748828673895326e-07 2.144797304139705117e-06
-4.299299299299299548e+00 -5.148149930588748437e-09 3.086689785789022018e-08 1.489795477108575506e-07 6.135602523727407235e-07 2.225360166337122961e-06
-4.294294294294294545e+00 -5.368022913694548620e-09 3.214671070929812752e-08 1.549656823363321638e-07 6.374043472282542260e-07 2.308814730137411712e-06
-4.289289289289289542e+00 -5.596998546389040602e-09 3.347781583738903477e-08 1.611835557632241422e-07 6.621377948192901467e-07 2.395259498597419539e-06
-4.284284284284284539e+00 -5.835441037364394888e-09 3.486219314390967689e-08 1.676417731729470386e-07 6.877922575953747749e-07 2.484796127991410926e-06
-4.279279279279279535e+00 -6.083728626903455931e-09 3.630189579813086922e-08 1.743492444572025571e-07 7.144004658742139010e-07 2.577529521318331216e-06
-4.274274274274274532e+00 -6.342254104990649218e-09 3.779905282071870066e-08 1.813151944272624189e-07 7.419962516053038323e-07 2.673567924317564316e-06
-4.269269269269269529e+00 -6.611425347646538348e-09 3.935587175373831024e-08 1.885491733432833112e-07 7.706145831183689814e-07 2.773023024051414102e-06
-4.264264264264264526e+00 -6.891665872091573795e-09 4.097464141947252262e-08 1.960610677728824681e-07 8.002916008824378742e-07 2.876010050113575159e-06
-4.259259259259259522e+00 -7.183415411363365310e-09 4.265773477081473076e-08 2.038611117884386297e-07 8.310646543019283612e-07 2.982647878523969362e-06
-4.254254254254254519e+00 -7.487130509031119596e-09 4.440761183607354008e-08 2.119598985128248489e-07 8.629723395767087005e-07 3.093059138371312014e-06
-4.249249249249249516e+00 -7.803285134670747981e-09 4.622682276110771862e-08 2.203683920235282435e-07 8.960545386536954840e-07 3.207370321265908001e-06
-4.244244244244244513e+00 -8.132371320784567781e-09 4.811801095179218655e-08 2.290979396253651345e-07 9.303524592981424047e-07 3.325711893666222784e-06
-4.239239239239239510e+00 -8.474899821870550452e-09 5.008391631990079273e-08 2.381602845022574316e-07 9.659086763134067033e-07 3.448218412143870405e-06
-4.234234234234234506e+00 -8.831400796367568867e-09 5.212737863557818868e-08 2.475675787588014839e-07 1.002767173938582797e-06 3.575028641652757575e-06
-4.229229229229229503e+00 -9.202424512225413408e-09 5.425134098966204895e-08 2.573323968626291514e-07 1.040973389454041842e-06 3.706285676869216014e-06
-4.224224224224224500e+00 -9.588542076871036118e-09 5.645885336920835963e-08 2.674677494988364823e-07 1.080574258025546813e-06 3.842137066671063987e-06
-4.219219219219219497e+00 -9.990346192366004688e-09 5.875307634966540587e-08 2.779870978480350608e-07 1.121618258818274208e-06 3.982734941824653079e-06
-4.214214214214214493e+00 -1.040845193657418096e-08 6.113728490723792957e-08 2.889043682998692665e-07 1.164155462412728046e-06 4.128236145950051488e-06
-4.209209209209209490e+00 -1.084349757118344086e-08 6.361487235508138941e-08 3.002339676141344354e-07 1.208237579555203393e-06 4.278802369835678501e-06
-4.204204204204204487e+00 -1.129614537745067176e-08 6.618935440706587451e-08 3.119907985419279336e-07 1.253918011276149661e-06 4.434600289174775462e-06
-4.199199199199199484e+00 -1.176708252056539937e-08 6.886437337295267331e-08 3.241902759195709280e-07 1.301251900410449871e-06 4.595801705797265364e-06
-4.194194194194194480e+00 -1.225702194355427752e-08 7.164370248893153821e-08 3.368483432483491866e-07 1.350296184554364365e-06 4.762583692471669946e-06
-4.189189189189189477e+00 -1.276670329167620308e-08 7.453125038757445802e-08 3.499814897734352233e-07 1.401109650494563776e-06 4.935128741352871755e-06
-4.184184184184184474e+00 -1.329689386828625346e-08 7.753106571137247344e-08 3.636067680756806338e-07 1.453752990145423167e-06 5.113624916152671559e-06
-4.179179179179179471e+00 -1.384838962317555542e-08 8.064734187413457403e-08 3.777418121902920412e-07 1.508288858031459282e-06 5.298266008111196044e-06
-4.174174174174174468e+00 -1.442201617442426226e-08 8.388442197464382465e-08 3.924048562667426189e-07 1.564781930352539056e-06 5.489251695848352529e-06
-4.169169169169169464e+00 -1.501862986483536085e-08 8.724680386708414980e-08 4.076147537846119310e-07 1.623298965670232331e-06 5.686787709175671785e-06
-4.164164164164164461e+00 -1.563911885404861660e-08 9.073914539287231647e-08 4.233909973403935289e-07 1.683908867254440189e-06 5.891085996950004877e-06
-4.159159159159159458e+00 -1.628440424746625918e-08 9.436626977865377320e-08 4.397537390206678829e-07 1.746682747130192703e-06 6.102364899051647041e-06
-4.154154154154154455e+00 -1.695544126315516728e-08 9.813317120534759459e-08 4.567238113773937661e-07 1.811693991865285942e-06 6.320849322570633060e-06
-4.149149149149149451e+00 -1.765322043792454704e-08 1.020450205532560251e-07 4.743227490214472921e-07 1.879018330140209923e-06 6.546770922286031083e-06
-4.144144144144144448e+00 -1.837876887381285092e-08 1.061071713283864648e-07 4.925728108509042041e-07 1.948733902142617505e-06 6.780368285524177404e-06
-4.139139139139139445e+00 -1.913315152625382622e-08 1.103251657752696755e-07 5.114970029309486319e-07 2.020921330829379167e-06 7.021887121482947514e-06
-4.134134134134134442e+00 -1.991747253522817209e-08 1.147047411816971506e-07 5.311191020426775753e-07 2.095663795100073305e-06 7.271580455110211597e-06
-4.129129129129129439e+00 -2.073287660074528788e-08 1.192518363809415822e-07 5.514636799184650299e-07 2.173047104926594299e-06 7.529708825625743284e-06
-4.124124124124124435e+00 -2.158055040403823828e-08 1.239725984571713081e-07 5.725561281819536054e-07 2.253159778484373967e-06 7.796540489776943974e-06
-4.119119119119119432e+00 -2.246172407589497356e-08 1.288733896599160638e-07 5.944226840111509706e-07 2.336093121331551878e-06 8.072351629919810625e-06
-4.114114114114114429e+00 -2.337767271358946492e-08 1.339607945335946369e-07 6.170904565435230315e-07 2.421941307683268097e-06 8.357426567017636220e-06
-4.109109109109109426e+00 -2.432971794791848476e-08 1.392416272682694897e-07 6.405874540424005336e-07 2.510801463829108536e-06 8.652057978651015504e-06
-4.104104104104104422e+00 -2.531922956189254390e-08 1.447229392779510910e-07 6.649426118444478745e-07 2.602773753742574582e-06 8.956547122133697557e-06
-4.099099099099099419e+00 -2.634762716267361948e-08 1.504120270129387484e-07 6.901858211083784971e-07 2.697961466932342741e-06 9.271204062829969443e-06
-4.094094094094094416e+00 -2.741638190839731566e-08 1.563164400128474148e-07 7.163479583855466698e-07 2.796471108585914338e-06 9.596347907770156406e-06
-4.089089089089089413e+00 -2.852701829156363008e-08 1.624439892071418362e-07 7.434609160335023259e-07 2.898412492057158271e-06 9.932307044661860853e-06
-4.084084084084084409e+00 -2.968111598072762493e-08 1.688027554701692129e-07 7.715576334940481642e-07 3.003898833750132008e-06 1.027941938639556017e-05
-4.079079079079079406e+00 -3.088031172227028058e-08 1.754010984378603495e-07 8.006721294578130785e-07 3.113046850452447732e-06 1.063803262114408296e-05
-4.074074074074074403e+00 -3.212630130407940104e-08 1.822476655934473310e-07 8.308395349378236535e-07 3.225976859172347197e-06 1.100850446815648620e-05
-4.069069069069069400e+00 -3.342084158302168226e-08 1.893514016297311029e-07 8.620961272750458949e-07 3.342812879534563997e-06 1.139120293934769607e-05
-4.064064064064064397e+00 -3.476575257813945504e-08 1.967215580956188670e-07 8.944793650993483613e-07 3.463682738790943520e-06 1.178650660678621532e-05
-4.059059059059059393e+00 -3.616291963155909614e-08 2.043677033348437992e-07 9.280279242698458695e-07 3.588718179502711118e-06 1.219480487618303875e-05
